Ensembl Gene ID,Associated Gene Name
ENSG00000172239,PAIP1
ENSG00000229998,PPP1R18
ENSG00000170819,BFSP2
ENSG00000123473,STIL
ENSG00000170153,RNF150
ENSG00000278303,MUC4
ENSG00000129158,SERGEF
ENSG00000163659,TIPARP
ENSG00000172667,ZMAT3
ENSG00000179277,MEIS3P1
ENSG00000163754,GYG1
ENSG00000120693,SMAD9
ENSG00000213801,ZNF321P
ENSG00000196683,TOMM7
ENSG00000104044,OCA2
ENSG00000165966,PDZRN4
ENSG00000159251,ACTC1
ENSG00000166526,ZNF3
ENSG00000198018,ENTPD7
ENSG00000052841,TTC17
ENSG00000110514,MADD
ENSG00000175216,CKAP5
ENSG00000177485,ZBTB33
ENSG00000167136,ENDOG
ENSG00000112242,E2F3
ENSG00000128585,MKLN1
ENSG00000111605,CPSF6
ENSG00000239306,RBM14
ENSG00000170836,PPM1D
ENSG00000008130,NADK
ENSG00000129991,TNNI3
ENSG00000162944,RFTN2
ENSG00000230989,HSBP1
ENSG00000110497,AMBRA1
ENSG00000155463,OXA1L
ENSG00000070061,IKBKAP
ENSG00000107295,SH3GL2
ENSG00000156735,BAG4
ENSG00000182352,C17orf77
ENSG00000170185,USP38
ENSG00000047188,YTHDC2
ENSG00000016402,IL20RA
ENSG00000103067,ESRP2
ENSG00000205810,KLRC3
ENSG00000164162,ANAPC10
ENSG00000173641,HSPB7
ENSG00000168619,ADAM18
ENSG00000253910,PCDHGB2
ENSG00000148824,MTG1
ENSG00000166736,HTR3A
ENSG00000278677,HIST1H2AM
ENSG00000225543,C6orf15
ENSG00000162409,PRKAA2
ENSG00000125743,SNRPD2
ENSG00000233813,MRPS18B
ENSG00000139624,CERS5
ENSG00000121057,AKAP1
ENSG00000198756,COLGALT2
ENSG00000155660,PDIA4
ENSG00000134438,RAX
ENSG00000178460,MCMDC2
ENSG00000197562,RAB40C
ENSG00000115593,SMYD1
ENSG00000020922,MRE11A
ENSG00000107018,RLN1
ENSG00000102158,MAGT1
ENSG00000101888,NXT2
ENSG00000110906,KCTD10
ENSG00000171155,C1GALT1C1
ENSG00000126777,KTN1
ENSG00000183421,RIPK4
ENSG00000151422,FER
ENSG00000157551,KCNJ15
ENSG00000113658,SMAD5
ENSG00000135824,RGS8
ENSG00000163568,AIM2
ENSG00000034510,TMSB10
ENSG00000150961,SEC24D
ENSG00000167283,ATP5L
ENSG00000124155,PIGT
ENSG00000163508,EOMES
ENSG00000226795,SAR1P1
ENSG00000125630,POLR1B
ENSG00000140379,BCL2A1
ENSG00000153253,SCN3A
ENSG00000178752,FAM132B
ENSG00000083635,NUFIP1
ENSG00000163389,POGLUT1
ENSG00000134760,DSG1
ENSG00000134690,CDCA8
ENSG00000116729,WLS
ENSG00000126775,ATG14
ENSG00000105647,PIK3R2
ENSG00000115998,C2orf42
ENSG00000095380,NANS
ENSG00000100413,POLR3H
ENSG00000197849,OR8G1
ENSG00000153827,TRIP12
ENSG00000234218,MICB
ENSG00000101349,PAK7
ENSG00000277494,GPIHBP1
ENSG00000153187,HNRNPU
ENSG00000220008,LINGO3
ENSG00000184432,COPB2
ENSG00000012171,SEMA3B
ENSG00000110987,BCL7A
ENSG00000153130,SCOC
ENSG00000122574,WIPF3
ENSG00000105552,BCAT2
ENSG00000071655,MBD3
ENSG00000180422,LINC00304
ENSG00000275714,HIST1H3A
ENSG00000110090,CPT1A
ENSG00000067533,RRP15
ENSG00000005194,CIAPIN1
ENSG00000172967,XKR3
ENSG00000146085,MUT
ENSG00000107758,PPP3CB
ENSG00000122591,FAM126A
ENSG00000161021,MAML1
ENSG00000134508,CABLES1
ENSG00000236222,WDR46
ENSG00000185515,BRCC3
ENSG00000143553,SNAPIN
ENSG00000125733,TRIP10
ENSG00000113643,RARS
ENSG00000078401,EDN1
ENSG00000111052,LIN7A
ENSG00000178035,IMPDH2
ENSG00000164379,FOXQ1
ENSG00000179242,CDH4
ENSG00000122406,RPL5
ENSG00000147548,WHSC1L1
ENSG00000196553,LINC00238
ENSG00000132356,PRKAA1
ENSG00000148019,CEP78
ENSG00000134030,CTIF
ENSG00000110195,FOLR1
ENSG00000135900,MRPL44
ENSG00000177426,TGIF1
ENSG00000206491,PRR3
ENSG00000185551,NR2F2
ENSG00000275918,KIR3DX1
ENSG00000060749,QSER1
ENSG00000231488,ABHD16A
ENSG00000240891,PLCXD2
ENSG00000115286,NDUFS7
ENSG00000100258,LMF2
ENSG00000124608,AARS2
ENSG00000253159,PCDHGA12
ENSG00000116285,ERRFI1
ENSG00000188095,MESP2
ENSG00000004487,KDM1A
ENSG00000132703,APCS
ENSG00000226103,C6orf47
ENSG00000163785,RYK
ENSG00000123901,GPR83
ENSG00000170584,NUDCD2
ENSG00000130988,RGN
ENSG00000072506,HSD17B10
ENSG00000169291,SHE
ENSG00000143162,CREG1
ENSG00000233348,BAG6
ENSG00000157259,GATAD1
ENSG00000111245,MYL2
ENSG00000108797,CNTNAP1
ENSG00000101076,HNF4A
ENSG00000102935,ZNF423
ENSG00000067225,PKM
ENSG00000243570,CFB
ENSG00000139330,KERA
ENSG00000165501,LRR1
ENSG00000167797,CDK2AP2
ENSG00000173917,HOXB2
ENSG00000239839,DEFA3
ENSG00000180370,PAK2
ENSG00000171861,RNMTL1
ENSG00000052802,MSMO1
ENSG00000130649,CYP2E1
ENSG00000101447,FAM83D
ENSG00000133962,CATSPERB
ENSG00000100170,SLC5A1
ENSG00000134853,PDGFRA
ENSG00000174373,RALGAPA1
ENSG00000114520,SNX4
ENSG00000183864,TOB2
ENSG00000186871,ERCC6L
ENSG00000137507,LRRC32
ENSG00000170340,B3GNT2
ENSG00000163501,IHH
ENSG00000100219,XBP1
ENSG00000184216,IRAK1
ENSG00000197857,ZNF44
ENSG00000106785,TRIM14
ENSG00000028528,SNX1
ENSG00000135624,CCT7
ENSG00000124380,SNRNP27
ENSG00000102409,BEX4
ENSG00000090971,NAT14
ENSG00000178229,ZNF543
ENSG00000182220,ATP6AP2
ENSG00000123240,OPTN
ENSG00000119004,CYP20A1
ENSG00000119705,SLIRP
ENSG00000275832,ARHGAP23
ENSG00000272325,NUDT3
ENSG00000164828,SUN1
ENSG00000111404,RERGL
ENSG00000197467,COL13A1
ENSG00000166928,MS4A14
ENSG00000115290,GRB14
ENSG00000165182,CXorf58
ENSG00000138741,TRPC3
ENSG00000105610,KLF1
ENSG00000139117,CPNE8
ENSG00000124116,WFDC3
ENSG00000143033,MTF2
ENSG00000006715,VPS41
ENSG00000275083,KIR3DL2
ENSG00000196284,SUPT3H
ENSG00000134545,KLRC1
ENSG00000140749,IGSF6
ENSG00000277238,TAS2R10
ENSG00000173457,PPP1R14B
ENSG00000102003,SYP
ENSG00000275126,HIST1H4L
ENSG00000280938,TUSC5
ENSG00000180532,ZSCAN4
ENSG00000278850,KIR3DL2
ENSG00000174915,PTDSS2
ENSG00000131238,PPT1
ENSG00000115350,POLE4
ENSG00000170365,SMAD1
ENSG00000151715,TMEM45B
ENSG00000170965,PLAC1
ENSG00000140600,SH3GL3
ENSG00000138613,APH1B
ENSG00000006125,AP2B1
ENSG00000239900,ADSL
ENSG00000118271,TTR
ENSG00000178802,MPI
ENSG00000111490,TBC1D30
ENSG00000010017,RANBP9
ENSG00000008196,TFAP2B
ENSG00000161202,DVL3
ENSG00000100227,POLDIP3
ENSG00000187733,AMY1C
ENSG00000274327,TAS2R7
ENSG00000089248,ERP29
ENSG00000198682,PAPSS2
ENSG00000197410,DCHS2
ENSG00000139910,NOVA1
ENSG00000185379,RAD51D
ENSG00000150722,PPP1R1C
ENSG00000050327,ARHGEF5
ENSG00000169583,CLIC3
ENSG00000010319,SEMA3G
ENSG00000143768,LEFTY2
ENSG00000169906,S100G
ENSG00000253953,PCDHGB4
ENSG00000112874,NUDT12
ENSG00000134815,DHX34
ENSG00000235680,HLA-G
ENSG00000104635,SLC39A14
ENSG00000276681,LENG8
ENSG00000280529,TAF4
ENSG00000156502,SUPV3L1
ENSG00000181418,DDN
ENSG00000278605,TSEN34
ENSG00000197822,OCLN
ENSG00000070669,ASNS
ENSG00000079974,RABL2B
ENSG00000179431,FJX1
ENSG00000128573,FOXP2
ENSG00000182263,FIGN
ENSG00000187866,FAM122A
ENSG00000135924,DNAJB2
ENSG00000100445,SDR39U1
ENSG00000068308,OTUD5
ENSG00000106588,PSMA2
ENSG00000142327,RNPEPL1
ENSG00000152137,HSPB8
ENSG00000129028,THAP10
ENSG00000153233,PTPRR
ENSG00000166803,KIAA0101
ENSG00000042781,USH2A
ENSG00000147488,ST18
ENSG00000051825,MPHOSPH9
ENSG00000128655,PDE11A
ENSG00000039650,PNKP
ENSG00000136059,VILL
ENSG00000126803,HSPA2
ENSG00000176463,SLCO3A1
ENSG00000182890,GLUD2
ENSG00000108448,TRIM16L
ENSG00000217555,CKLF
ENSG00000120333,MRPS14
ENSG00000206289,RXRB
ENSG00000084623,EIF3I
ENSG00000182631,RXFP3
ENSG00000110696,C11orf58
ENSG00000164252,AGGF1
ENSG00000141580,WDR45B
ENSG00000102763,VWA8
ENSG00000243678,NME2
ENSG00000188690,UROS
ENSG00000139618,BRCA2
ENSG00000111266,DUSP16
ENSG00000106144,CASP2
ENSG00000164068,RNF123
ENSG00000263243,KRT12
ENSG00000165113,GKAP1
ENSG00000188917,TRMT2B
ENSG00000111799,COL12A1
ENSG00000143315,PIGM
ENSG00000138115,CYP2C8
ENSG00000146872,TLK2
ENSG00000224748,TAP1
ENSG00000162129,CLPB
ENSG00000173338,KCNK7
ENSG00000146416,AIG1
ENSG00000115239,ASB3
ENSG00000101746,NOL4
ENSG00000256453,DND1
ENSG00000183763,TRAIP
ENSG00000204511,MCCD1
ENSG00000137747,TMPRSS13
ENSG00000153157,SYCP2L
ENSG00000156858,PRR14
ENSG00000063978,RNF4
ENSG00000197256,KANK2
ENSG00000262024,TCF20
ENSG00000164896,FASTK
ENSG00000158850,B4GALT3
ENSG00000101849,TBL1X
ENSG00000162769,FLVCR1
ENSG00000179676,LINC00305
ENSG00000100365,NCF4
ENSG00000071909,MYO3B
ENSG00000106125,FAM188B
ENSG00000105641,SLC5A5
ENSG00000131149,GSE1
ENSG00000197275,RAD54B
ENSG00000127080,IPPK
ENSG00000138101,DTNB
ENSG00000090534,THPO
ENSG00000164609,SLU7
ENSG00000146282,RARS2
ENSG00000143546,S100A8
ENSG00000089597,GANAB
ENSG00000102898,NUTF2
ENSG00000183598,HIST2H3D
ENSG00000165078,CPA6
ENSG00000035499,DEPDC1B
ENSG00000090273,NUDC
ENSG00000140955,ADAD2
ENSG00000143398,PIP5K1A
ENSG00000135049,AGTPBP1
ENSG00000235712,RXRB
ENSG00000072858,SIDT1
ENSG00000140332,TLE3
ENSG00000123342,MMP19
ENSG00000109689,STIM2
ENSG00000136490,LIMD2
ENSG00000173193,PARP14
ENSG00000160326,SLC2A6
ENSG00000137478,FCHSD2
ENSG00000203995,ZYG11A
ENSG00000131269,ABCB7
ENSG00000107890,ANKRD26
ENSG00000163082,SGPP2
ENSG00000166530,HSBP1P2
ENSG00000182827,ACBD3
ENSG00000106070,GRB10
ENSG00000143416,SELENBP1
ENSG00000069943,PIGB
ENSG00000140575,IQGAP1
ENSG00000175564,UCP3
ENSG00000180902,D2HGDH
ENSG00000103319,EEF2K
ENSG00000100321,SYNGR1
ENSG00000120129,DUSP1
ENSG00000100478,AP4S1
ENSG00000280641,CDH4
ENSG00000165061,ZMAT4
ENSG00000147121,KRBOX4
ENSG00000012061,ERCC1
ENSG00000006606,CCL26
ENSG00000158352,SHROOM4
ENSG00000133107,TRPC4
ENSG00000275221,HIST1H2AK
ENSG00000155363,MOV10
ENSG00000163382,APOA1BP
ENSG00000240654,C1QTNF9
ENSG00000253797,UTP14C
ENSG00000167632,TRAPPC9
ENSG00000116199,FAM20B
ENSG00000065534,MYLK
ENSG00000198677,TTC37
ENSG00000273086,TAS2R9
ENSG00000110080,ST3GAL4
ENSG00000123500,COL10A1
ENSG00000173442,EHBP1L1
ENSG00000168538,TRAPPC11
ENSG00000236490,TAPBP
ENSG00000139515,PDX1
ENSG00000105357,MYH14
ENSG00000172270,BSG
ENSG00000164292,RHOBTB3
ENSG00000277106,SPPL2C
ENSG00000125686,MED1
ENSG00000161643,SIGLEC16
ENSG00000138134,STAMBPL1
ENSG00000005238,FAM214B
ENSG00000145780,FEM1C
ENSG00000132740,IGHMBP2
ENSG00000134684,YARS
ENSG00000229470,GNL1
ENSG00000227458,TRIM40
ENSG00000138593,SECISBP2L
ENSG00000099622,CIRBP
ENSG00000205913,SRRM2-AS1
ENSG00000188636,LDOC1L
ENSG00000179300,ZCCHC5
ENSG00000054598,FOXC1
ENSG00000173357,AC007967.3
ENSG00000125846,ZNF133
ENSG00000269335,IKBKG
ENSG00000135773,CAPN9
ENSG00000166133,RPUSD2
ENSG00000198918,RPL39
ENSG00000136928,GABBR2
ENSG00000160298,C21orf58
ENSG00000171621,SPSB1
ENSG00000108947,EFNB3
ENSG00000226784,PGAM4
ENSG00000229524,BAG6
ENSG00000117707,PROX1
ENSG00000113368,LMNB1
ENSG00000137817,PARP6
ENSG00000143751,SDE2
ENSG00000165694,FRMD7
ENSG00000198771,RCSD1
ENSG00000094916,CBX5
ENSG00000185176,AQP12B
ENSG00000276068,NAIP
ENSG00000048028,USP28
ENSG00000141232,TOB1
ENSG00000008438,PGLYRP1
ENSG00000105875,WDR91
ENSG00000163554,SPTA1
ENSG00000084070,SMAP2
ENSG00000142453,CARM1
ENSG00000275744,SLC2A11
ENSG00000138380,CARF
ENSG00000198915,RASGEF1A
ENSG00000119681,LTBP2
ENSG00000167645,YIF1B
ENSG00000159111,MRPL10
ENSG00000053770,AP5M1
ENSG00000281670,CABIN1
ENSG00000138136,LBX1
ENSG00000227587,ATP6V1G2
ENSG00000152127,MGAT5
ENSG00000276316,OR8G7P
ENSG00000179750,APOBEC3B
ENSG00000111371,SLC38A1
ENSG00000100721,TCL1A
ENSG00000115137,DNAJC27
ENSG00000138802,SEC24B
ENSG00000213079,SCAF8
ENSG00000175832,ETV4
ENSG00000204498,NFKBIL1
ENSG00000164715,LMTK2
ENSG00000198252,STYX
ENSG00000274332,LRRC37A2
ENSG00000231502,LSM2
ENSG00000163630,SYNPR
ENSG00000166578,IQCD
ENSG00000125484,GTF3C4
ENSG00000167395,ZNF646
ENSG00000223980,HLA-A
ENSG00000103194,USP10
ENSG00000164442,CITED2
ENSG00000276935,MBOAT7
ENSG00000126246,IGFLR1
ENSG00000134627,PIWIL4
ENSG00000165629,ATP5C1
ENSG00000276023,DUSP14
ENSG00000163870,TPRA1
ENSG00000178057,NDUFAF3
ENSG00000099797,TECR
ENSG00000141449,GREB1L
ENSG00000074319,TSG101
ENSG00000003509,NDUFAF7
ENSG00000156510,HKDC1
ENSG00000125107,CNOT1
ENSG00000106536,POU6F2
ENSG00000127922,SHFM1
ENSG00000225998,LSM2
ENSG00000028277,POU2F2
ENSG00000126218,F10
ENSG00000135740,SLC9A5
ENSG00000143149,ALDH9A1
ENSG00000176679,TGIF2LY
ENSG00000163159,VPS72
ENSG00000071859,FAM50A
ENSG00000234539,ATF6B
ENSG00000126804,ZBTB1
ENSG00000147614,ATP6V0D2
ENSG00000197892,KIF13B
ENSG00000197774,EME2
ENSG00000125877,ITPA
ENSG00000234347,OR11A1
ENSG00000078269,SYNJ2
ENSG00000154328,NEIL2
ENSG00000158528,PPP1R9A
ENSG00000179776,CDH5
ENSG00000015479,MATR3
ENSG00000124067,SLC12A4
ENSG00000226788,RING1
ENSG00000122592,HOXA7
ENSG00000011243,AKAP8L
ENSG00000153814,JAZF1
ENSG00000138604,GLCE
ENSG00000014257,ACPP
ENSG00000101751,POLI
ENSG00000203485,INF2
ENSG00000180875,GREM2
ENSG00000131116,ZNF428
ENSG00000174839,DENND6A
ENSG00000147679,UTP23
ENSG00000269313,MAGIX
ENSG00000116668,SWT1
ENSG00000186564,FOXD2
ENSG00000185305,ARL15
ENSG00000182902,SLC25A18
ENSG00000146966,DENND2A
ENSG00000137080,IFNA21
ENSG00000171862,PTEN
ENSG00000086200,IPO11
ENSG00000136487,GH2
ENSG00000273529,HES5
ENSG00000230457,PA2G4P4
ENSG00000178567,EPM2AIP1
ENSG00000153885,KCTD15
ENSG00000182473,EXOC7
ENSG00000204392,LSM2
ENSG00000127483,HP1BP3
ENSG00000141510,TP53
ENSG00000156265,MAP3K7CL
ENSG00000152766,ANKRD22
ENSG00000118482,PHF3
ENSG00000188321,ZNF559
ENSG00000168497,SDPR
ENSG00000072958,AP1M1
ENSG00000150893,FREM2
ENSG00000118242,MREG
ENSG00000204256,BRD2
ENSG00000008838,MED24
ENSG00000116962,NID1
ENSG00000158560,DYNC1I1
ENSG00000106541,AGR2
ENSG00000100985,MMP9
ENSG00000168036,CTNNB1
ENSG00000174498,IGDCC3
ENSG00000168004,HRASLS5
ENSG00000198554,WDHD1
ENSG00000171475,WIPF2
ENSG00000168280,KIF5C
ENSG00000006071,ABCC8
ENSG00000225781,OR6V1
ENSG00000277336,CCL3L3
ENSG00000176894,PXMP2
ENSG00000085662,AKR1B1
ENSG00000134186,PRPF38B
ENSG00000119383,PPP2R4
ENSG00000077312,SNRPA
ENSG00000144290,SLC4A10
ENSG00000112679,DUSP22
ENSG00000173261,PLAC8L1
ENSG00000139182,CLSTN3
ENSG00000141736,ERBB2
ENSG00000115738,ID2
ENSG00000124237,C20orf85
ENSG00000163295,ALPI
ENSG00000169609,C15orf40
ENSG00000137502,RAB30
ENSG00000110492,MDK
ENSG00000120688,WBP4
ENSG00000136153,LMO7
ENSG00000175416,CLTB
ENSG00000172543,CTSW
ENSG00000162374,ELAVL4
ENSG00000092871,RFFL
ENSG00000106080,FKBP14
ENSG00000197465,GYPE
ENSG00000204356,NELFE
ENSG00000186474,KLK12
ENSG00000139289,PHLDA1
ENSG00000105939,ZC3HAV1
ENSG00000142089,IFITM3
ENSG00000136950,ARPC5L
ENSG00000130703,OSBPL2
ENSG00000152229,PSTPIP2
ENSG00000181924,COA4
ENSG00000129214,SHBG
ENSG00000117322,CR2
ENSG00000197037,ZSCAN25
ENSG00000273713,TAS2R9
ENSG00000277292,PIP4K2B
ENSG00000139163,ETNK1
ENSG00000137965,IFI44
ENSG00000169807,PRY2
ENSG00000189190,ZNF600
ENSG00000273859,RASSF7
ENSG00000213762,ZNF134
ENSG00000278788,SBNO2
ENSG00000169047,IRS1
ENSG00000189221,MAOA
ENSG00000211802,TRAV22
ENSG00000130751,NPAS1
ENSG00000162972,C2orf47
ENSG00000132155,RAF1
ENSG00000138660,AP1AR
ENSG00000163041,H3F3A
ENSG00000160321,ZNF208
ENSG00000122565,CBX3
ENSG00000138032,PPM1B
ENSG00000114302,PRKAR2A
ENSG00000090565,RAB11FIP3
ENSG00000165588,OTX2
ENSG00000168209,DDIT4
ENSG00000204248,COL11A2
ENSG00000160783,PMF1
ENSG00000156113,KCNMA1
ENSG00000172955,ADH6
ENSG00000181038,METTL23
ENSG00000124302,CHST8
ENSG00000277175,KIR3DL1
ENSG00000170667,RASA4B
ENSG00000213588,ZBTB9
ENSG00000109016,DHRS7B
ENSG00000164076,CAMKV
ENSG00000137692,DCUN1D5
ENSG00000092200,RPGRIP1
ENSG00000198774,RASSF9
ENSG00000183876,ARSI
ENSG00000150048,CLEC1A
ENSG00000174358,SLC6A19
ENSG00000168792,ABHD15
ENSG00000225507,AC069282.6
ENSG00000151468,CCDC3
ENSG00000196659,TTC30B
ENSG00000277709,KIR3DL2
ENSG00000109906,ZBTB16
ENSG00000133030,MPRIP
ENSG00000273889,FAM83H
ENSG00000006740,ARHGAP44
ENSG00000105486,LIG1
ENSG00000100142,POLR2F
ENSG00000136738,STAM
ENSG00000106546,AHR
ENSG00000278787,UBR7
ENSG00000186111,PIP5K1C
ENSG00000277354,CRIM1
ENSG00000153250,RBMS1
ENSG00000100842,EFS
ENSG00000175470,PPP2R2D
ENSG00000145536,ADAMTS16
ENSG00000214338,SOGA3
ENSG00000164815,ORC5
ENSG00000100991,TRPC4AP
ENSG00000118985,ELL2
ENSG00000119986,AVPI1
ENSG00000213809,KLRK1
ENSG00000115839,RAB3GAP1
ENSG00000130816,DNMT1
ENSG00000156928,MALSU1
ENSG00000109205,ODAM
ENSG00000124835,AC105760.3
ENSG00000240849,TMEM189
ENSG00000171316,CHD7
ENSG00000204623,ZNRD1-AS1
ENSG00000132718,SYT11
ENSG00000151572,ANO4
ENSG00000104237,RP1
ENSG00000132406,TMEM128
ENSG00000073756,PTGS2
ENSG00000133858,ZFC3H1
ENSG00000070367,EXOC5
ENSG00000135111,TBX3
ENSG00000077092,RARB
ENSG00000228652,OR2W1
ENSG00000133392,MYH11
ENSG00000115661,STK16
ENSG00000087087,SRRT
ENSG00000006744,ELAC2
ENSG00000135912,TTLL4
ENSG00000133800,LYVE1
ENSG00000109111,SUPT6H
ENSG00000163600,ICOS
ENSG00000196455,PIK3R4
ENSG00000141448,GATA6
ENSG00000156256,USP16
ENSG00000100083,GGA1
ENSG00000132846,ZBED3
ENSG00000100418,DESI1
ENSG00000141582,CBX4
ENSG00000120937,NPPB
ENSG00000069849,ATP1B3
ENSG00000134057,CCNB1
ENSG00000115761,NOL10
ENSG00000155980,KIF5A
ENSG00000173281,PPP1R3B
ENSG00000103121,CMC2
ENSG00000160211,G6PD
ENSG00000095002,MSH2
ENSG00000278516,LENG1
ENSG00000115825,PRKD3
ENSG00000122643,NT5C3A
ENSG00000180901,KCTD2
ENSG00000111110,PPM1H
ENSG00000007372,PAX6
ENSG00000132842,AP3B1
ENSG00000146192,FGD2
ENSG00000125755,SYMPK
ENSG00000081479,LRP2
ENSG00000282665,ERICH1
ENSG00000167106,FAM102A
ENSG00000278243,TSTA3
ENSG00000116983,HPCAL4
ENSG00000148484,RSU1
ENSG00000185201,IFITM2
ENSG00000274338,CATSPERB
ENSG00000101842,VSIG1
ENSG00000175224,ATG13
ENSG00000127152,BCL11B
ENSG00000112290,WASF1
ENSG00000173933,RBM4
ENSG00000240280,TCAM1P
ENSG00000151552,QDPR
ENSG00000119392,GLE1
ENSG00000099721,AMELY
ENSG00000145740,SLC30A5
ENSG00000099991,CABIN1
ENSG00000126561,STAT5A
ENSG00000109099,PMP22
ENSG00000182985,CADM1
ENSG00000226492,CUTA
ENSG00000232339,NOTCH4
ENSG00000232339,NOTCH4
ENSG00000176907,C8orf4
ENSG00000162711,NLRP3
ENSG00000119699,TGFB3
ENSG00000132000,PODNL1
ENSG00000157445,CACNA2D3
ENSG00000075240,GRAMD4
ENSG00000236443,PSMB8
ENSG00000237763,AMY1A
ENSG00000234475,HSPA1A
ENSG00000140395,WDR61
ENSG00000102010,BMX
ENSG00000145293,ENOPH1
ENSG00000130066,SAT1
ENSG00000182993,C12orf60
ENSG00000125084,WNT1
ENSG00000167996,FTH1
ENSG00000102543,CDADC1
ENSG00000161544,CYGB
ENSG00000065485,PDIA5
ENSG00000109787,KLF3
ENSG00000106688,SLC1A1
ENSG00000176853,FAM91A1
ENSG00000140688,C16orf58
ENSG00000185885,IFITM1
ENSG00000121377,TAS2R7
ENSG00000167695,FAM57A
ENSG00000236826,LSM2
ENSG00000185697,MYBL1
ENSG00000145246,ATP10D
ENSG00000100485,SOS2
ENSG00000053254,FOXN3
ENSG00000130304,SLC27A1
ENSG00000158402,CDC25C
ENSG00000130545,CRB3
ENSG00000206412,GNL1
ENSG00000232781,OR2AD1P
ENSG00000119865,CNRIP1
ENSG00000172939,OXSR1
ENSG00000150995,ITPR1
ENSG00000075043,KCNQ2
ENSG00000122585,NPY
ENSG00000132680,KIAA0907
ENSG00000105996,HOXA2
ENSG00000180772,AGTR2
ENSG00000116171,SCP2
ENSG00000088367,EPB41L1
ENSG00000183283,DAZAP2
ENSG00000185340,GAS2L1
ENSG00000153989,NUS1
ENSG00000157823,AP3S2
ENSG00000178033,FAM26E
ENSG00000155093,PTPRN2
ENSG00000146122,DAAM2
ENSG00000196497,IPO4
ENSG00000148935,GAS2
ENSG00000277092,LILRA4
ENSG00000213281,NRAS
ENSG00000135090,TAOK3
ENSG00000010361,FUZ
ENSG00000122390,NAA60
ENSG00000153922,CHD1
ENSG00000143473,KCNH1
ENSG00000182035,ADIG
ENSG00000181458,TMEM45A
ENSG00000273173,SNURF
ENSG00000273645,KBTBD11
ENSG00000197261,C6orf141
ENSG00000234260,HLA-DPA2
ENSG00000148690,FRA10AC1
ENSG00000182544,MFSD5
ENSG00000149091,DGKZ
ENSG00000110536,PTPMT1
ENSG00000238070,SAR1P1
ENSG00000159921,GNE
ENSG00000230995,PPP1R10
ENSG00000274442,PRPF8
ENSG00000275511,KIR3DL2
ENSG00000106829,TLE4
ENSG00000003756,RBM5
ENSG00000179869,ABCA13
ENSG00000132170,PPARG
ENSG00000111832,RWDD1
ENSG00000197951,ZNF71
ENSG00000262209,PCDHGB3
ENSG00000176102,CSTF3
ENSG00000137770,CTDSPL2
ENSG00000275066,SYNRG
ENSG00000275113,GAGE2E
ENSG00000102287,GABRE
ENSG00000263290,SCAMP3
ENSG00000198908,BHLHB9
ENSG00000197162,ZNF785
ENSG00000074964,ARHGEF10L
ENSG00000117148,ACTL8
ENSG00000110660,SLC35F2
ENSG00000231247,PPP1R18
ENSG00000114062,UBE3A
ENSG00000261857,MIA
ENSG00000099203,TMED1
ENSG00000125384,PTGER2
ENSG00000117174,ZNHIT6
ENSG00000140995,DEF8
ENSG00000101596,SMCHD1
ENSG00000230669,PSMB8
ENSG00000274405,SPAG11B
ENSG00000128310,GALR3
ENSG00000163563,MNDA
ENSG00000139428,MMAB
ENSG00000189169,KRTAP10-12
ENSG00000109445,ZNF330
ENSG00000171466,ZNF562
ENSG00000141568,FOXK2
ENSG00000160957,RECQL4
ENSG00000129990,SYT5
ENSG00000178307,TMEM11
ENSG00000169515,CCDC8
ENSG00000153391,INO80C
ENSG00000082497,SERTAD4
ENSG00000205707,LYRM5
ENSG00000011465,DCN
ENSG00000076555,ACACB
ENSG00000131773,KHDRBS3
ENSG00000143977,SNRPG
ENSG00000170854,MINA
ENSG00000176438,SYNE3
ENSG00000067445,TRO
ENSG00000138814,PPP3CA
ENSG00000198963,RORB
ENSG00000205726,ITSN1
ENSG00000116478,HDAC1
ENSG00000140932,CMTM2
ENSG00000164332,UBLCP1
ENSG00000174353,STAG3L3
ENSG00000086189,DIMT1
ENSG00000110400,PVRL1
ENSG00000171295,ZNF440
ENSG00000165792,METTL17
ENSG00000090621,PABPC4
ENSG00000123096,SSPN
ENSG00000164742,ADCY1
ENSG00000167393,PPP2R3B
ENSG00000008382,MPND
ENSG00000145349,CAMK2D
ENSG00000150756,FAM173B
ENSG00000067208,EVI5
ENSG00000151923,TIAL1
ENSG00000173757,STAT5B
ENSG00000101935,AMMECR1
ENSG00000274146,KIR3DL1
ENSG00000233141,MAS1L
ENSG00000072415,MPP5
ENSG00000140988,RPS2
ENSG00000153165,RGPD3
ENSG00000146834,MEPCE
ENSG00000108582,CPD
ENSG00000204138,PHACTR4
ENSG00000101439,CST3
ENSG00000278548,ADAM18
ENSG00000179598,PLD6
ENSG00000005073,HOXA11
ENSG00000137831,UACA
ENSG00000182195,LDOC1
ENSG00000273594,EEF1D
ENSG00000179826,MRGPRX3
ENSG00000154240,CEP112
ENSG00000181374,CCL13
ENSG00000091592,NLRP1
ENSG00000159723,AGRP
ENSG00000172081,MOB3A
ENSG00000137168,PPIL1
ENSG00000138829,FBN2
ENSG00000131401,NAPSB
ENSG00000160445,ZER1
ENSG00000167863,ATP5H
ENSG00000117036,ETV3
ENSG00000177335,C8orf31
ENSG00000067900,ROCK1
ENSG00000154920,EME1
ENSG00000117519,CNN3
ENSG00000146670,CDCA5
ENSG00000134874,DZIP1
